EC3-Nuc-UE2.CC,EC1-InfSinf-UE4.CC,EC1-BioMol-UE7.CC,EC2-Rac-UE4.CC,UE6-PhyHum.CC,UE2-Chim.CC,UE4-Ang.CC,EC1-Fle-UE9.CC,MoyGen-CC.S
0.7761194029850746,0.9354838709677418,0.5128205128205128,1.0,0.918918918918919,0.8884671532846717,1.0,0.5164630872483222,1.0
0.4776119402985074,0.4838709677419355,0.3846153846153846,0.47058823529411764,0.85995085995086,0.4467153284671532,0.43362831858407086,0.39999999999999997,0.5353874879137972
0.5074626865671642,0.8064516129032258,0.6153846153846154,0.8823529411764706,0.993857493857494,0.7544525547445258,0.8584070796460177,0.9166666666666667,0.9616843198661493
0.4477611940298507,0.4838709677419355,0.41025641025641024,0.7058823529411764,0.8587223587223586,0.6055474452554747,0.5752212389380531,0.5164630872483222,0.6521861802218503
0.11940298507462686,0.4193548387096774,0.4615384615384615,0.6470588235294117,1.0,0.3176642335766423,0.5044247787610618,0.8666666666666667,0.7498829332328174
0.626865671641791,0.6129032258064515,0.20512820512820512,0.8823529411764706,0.4798525798525799,0.5757664233576644,0.7522123893805308,0.2,0.5826674042428404
0.6865671641791045,0.6664516129032257,0.6538461538461539,0.6894117647058824,0.7186732186732187,0.6055474452554747,0.6654867256637169,0.5164630872483222,0.669927997458472
0.626865671641791,0.7709677419354838,0.5384615384615384,0.7929411764705883,0.5915233415233416,0.5658394160583942,0.7851327433628319,0.5164630872483222,0.6852038220664127
0.7761194029850746,0.7129032258064516,0.6666666666666666,0.828235294117647,0.5362407862407864,0.5559124087591238,0.774513274336283,0.6333333333333333,0.6965029558587319
0.6865671641791045,0.5516129032258065,0.5,0.5905882352941175,0.646805896805897,0.5956204379562043,0.543008849557522,0.5164630872483222,0.5759936728405344
0.8656716417910447,0.7225806451612903,0.6923076923076923,0.7223529411764705,0.8237100737100741,0.8437956204379564,0.7161061946902654,0.39999999999999997,0.7106324271365823
0.835820895522388,0.8,0.5128205128205128,0.8541176470588234,0.6578624078624082,0.8437956204379564,0.8378761061946902,0.5164630872483222,0.7797179881943372
0.8955223880597015,0.667741935483871,0.7564102564102564,0.7905882352941176,0.7518427518427518,0.684963503649635,0.7270796460176991,0.5164630872483222,0.7224536404493882
0.7761194029850746,0.6664516129032257,0.5769230769230769,0.6447058823529412,0.6302211302211304,0.8140145985401461,0.6385840707964601,0.36666666666666664,0.6096466965696041
0.8955223880597015,0.5309677419354839,0.8076923076923077,0.5988235294117646,0.6965601965601967,0.7246715328467155,0.5366371681415929,0.5164630872483222,0.6836842374195491
0.835820895522388,0.5470967741935484,0.6666666666666666,0.6094117647058823,0.46990171990172,0.7445255474452555,0.551858407079646,0.5164630872483222,0.609984382046685
0.6865671641791045,0.7161290322580645,0.7692307692307692,0.808235294117647,0.7518427518427518,0.6353284671532848,0.7642477876106195,0.5164630872483222,0.6576713476094311
0.7164179104477612,0.6483870967741936,0.6538461538461539,0.7776470588235294,0.6357493857493858,0.6750364963503648,0.7086725663716813,0.7333333333333334,0.763186951122248
0.5970149253731343,0.6290322580645161,0.5128205128205128,0.7105882352941176,0.5307125307125309,0.6154744525547443,0.6576991150442477,0.5164630872483222,0.6026263932302944
0.8955223880597015,0.5483870967741935,0.5128205128205128,0.591764705882353,0.5472972972972975,0.7147445255474453,0.5419469026548671,0.5164630872483222,0.5780131208580765
0.6567164179104478,0.6825806451612902,0.717948717948718,0.7341176470588235,0.7463144963144965,0.8636496350364964,0.7012389380530972,0.5164630872483222,0.7979530039566956
0.7164179104477612,0.7,0.5512820512820512,0.8047058823529412,0.5362407862407864,0.6750364963503648,0.7532743362831857,0.5164630872483222,0.6538124023877911
0.7462686567164178,0.7374193548387096,0.717948717948718,0.74,0.6412776412776416,0.5757664233576644,0.7348672566371681,0.5164630872483222,0.6659890740975238
0.6865671641791045,0.6116129032258064,0.5512820512820512,0.7529411764705882,0.7573710073710078,0.6551824817518248,0.6736283185840708,0.5164630872483222,0.6103242891387459
0.5671641791044776,0.732258064516129,0.6666666666666666,0.8164705882352942,0.7739557739557744,0.6551824817518248,0.7780530973451327,0.5164630872483222,0.8155681891394126
0.5970149253731343,0.5019354838709676,0.8333333333333333,0.5858823529411765,0.5362407862407864,0.5658394160583942,0.5129203539823008,0.5164630872483222,0.5816921152662713
0.8955223880597015,0.5838709677419355,0.6153846153846154,0.7235294117647059,0.8845208845208846,0.8140145985401461,0.6407079646017699,0.6000000000000001,0.7622805322100845
0.4776119402985074,0.5161290322580645,0.5512820512820512,0.6870588235294117,0.49201474201474216,0.4864233576642335,0.5815929203539822,0.5164630872483222,0.5295463684370716
0.3880597014925373,0.6903225806451612,0.5897435897435898,0.7517647058823529,0.8237100737100741,0.6154744525547443,0.7161061946902654,0.5164630872483222,0.7264925364844717
0.7462686567164178,0.5806451612903225,0.5384615384615384,0.6329411764705882,0.6357493857493858,0.6154744525547443,0.5844247787610619,0.3333333333333333,0.5503917818018627
0.6567164179104478,0.45741935483870966,0.5128205128205128,0.6974509803921569,0.6855036855036855,0.9132846715328464,0.5556342182890852,0.6333333333333333,0.6281660790495038
0.5373134328358209,0.48021505376344065,0.5384615384615384,0.7339215686274512,0.6523341523341524,0.5658394160583942,0.5900884955752213,0.1333333333333333,0.5070969490561467
0.6567164179104478,0.4703225806451612,0.5641025641025641,0.658235294117647,0.624692874692875,0.8338686131386861,0.5391150442477877,0.7,0.6318983922172381
0.2388059701492537,0.4279569892473115,0.358974358974359,0.6235294117647058,0.5085995085995086,0.2978102189781022,0.4949852507374634,0.1333333333333333,0.395483012421049
0.7164179104477612,0.5326881720430109,0.5128205128205128,0.7209803921568628,0.6633906633906635,0.665109489051095,0.6110914454277288,0.6833333333333333,0.6014178346807428
0.5970149253731343,0.5541935483870967,0.5384615384615384,0.7327450980392158,0.29852579852579864,0.784233576642336,0.629970501474926,0.39999999999999997,0.5780464450827882
0.7164179104477612,0.5124731182795697,0.6666666666666666,0.7437254901960783,0.7573710073710078,0.7941605839416056,0.613687315634218,0.9666666666666668,0.7949116130479887
0.4776119402985074,0.4780645161290322,0.5128205128205128,0.7378431372549017,0.3980343980343981,0.5062773722627737,0.5912684365781713,0.5333333333333332,0.4806863901644659
0.7462686567164178,0.44946236559139807,0.358974358974359,0.6549019607843134,0.7518427518427518,0.6750364963503648,0.5256637168141594,0.6666666666666667,0.5834849585557715
0.29850746268656714,0.35913978494623655,0.41025641025641024,0.572549019607843,0.7131449631449633,0.6551824817518248,0.4265486725663717,0.6000000000000001,0.588283646914288
0.7164179104477612,0.4746236559139786,0.5128205128205128,0.6994117647058824,0.4643734643734645,0.8537226277372261,0.5662536873156339,0.5666666666666667,0.6055944708446359
0.7462686567164178,0.5425806451612903,0.41025641025641024,0.7966666666666664,0.6025798525798526,0.6551824817518248,0.6620648967551626,0.5666666666666667,0.6209147277521923
0.059701492537313425,0.3763440860215054,0.4358974358974359,0.6235294117647058,0.5417690417690418,0.42686131386861315,0.46666666666666695,0.3333333333333333,0.4446784545557546
0.17910447761194026,0.3554838709677419,0.4615384615384615,0.5907843137254899,0.5859950859950862,0.27795620437956203,0.4355162241887908,0.5666666666666667,0.36018599360619197
0.3582089552238806,0.43505376344086,0.5128205128205128,0.6398039215686276,0.702088452088452,0.5062773722627737,0.5086725663716816,0.39999999999999997,0.5311614825281086
0.29850746268656714,0.36989247311827944,0.358974358974359,0.5509803921568629,0.6578624078624082,0.5757664233576644,0.41946902654867263,0.4666666666666666,0.502440444056402
0.3582089552238806,0.412258064516129,0.3333333333333333,0.6033333333333335,0.6523341523341524,0.4566423357664233,0.4742182890855456,0.6666666666666667,0.5205332764599896
0.3582089552238806,0.4838709677419355,0.358974358974359,0.688235294117647,0.5694103194103196,0.5559124087591238,0.5646017699115045,0.3333333333333333,0.5493609524507743
0.17910447761194026,0.6165591397849464,0.5384615384615384,0.8484313725490192,0.6855036855036855,0.3772262773722628,0.7338053097345132,0.1333333333333333,0.4452827338305305
0.059701492537313425,0.4279569892473115,0.4615384615384615,0.6745098039215688,0.702088452088452,0.41693430656934305,0.5256637168141594,0.2,0.4414082373040257
0.3582089552238806,0.5520430107526884,0.6153846153846154,0.7896078431372546,0.6523341523341524,0.4566423357664233,0.6630088495575222,0.3333333333333333,0.5823474916856062
0.2388059701492537,0.40215053763440856,0.4615384615384615,0.6196078431372547,0.574938574938575,0.41693430656934305,0.47846607669616487,0.26666666666666666,0.41748588719083424
0.059701492537313425,0.4660215053763438,0.41025641025641024,0.6484313725490194,0.5141277641277643,0.41693430656934305,0.5308554572271384,0.3,0.3127322976164292
0.417910447761194,0.5404301075268819,0.6153846153846154,0.6770588235294117,0.6081081081081084,0.7445255474452555,0.5889085545722712,0.6333333333333333,0.6733448412989331
0.4776119402985074,0.410752688172043,0.4615384615384615,0.6686274509803923,0.7242014742014746,0.7246715328467155,0.5126843657817113,0.6666666666666667,0.6425265982853572
0.4776119402985074,0.5081720430107529,0.3076923076923077,0.7182352941176471,0.646805896805897,0.4963503649635037,0.5959882005899702,0.1333333333333333,0.4886486582556323
0.29850746268656714,0.4488172043010755,0.5256410256410257,0.6307843137254899,0.646805896805897,0.7147445255474453,0.5107964601769912,0.3333333333333333,0.5782419472010984
0.17910447761194026,0.5382795698924728,0.641025641025641,0.79078431372549,0.6744471744471748,0.536058394160584,0.6561651917404128,0.26666666666666666,0.5185427094371982
0.417910447761194,0.5748387096774193,0.6666666666666666,0.8378431372549017,0.7518427518427518,0.7345985401459852,0.7045427728613565,0.6333333333333333,0.7039142634346609
0.29850746268656714,0.4731182795698923,0.41025641025641024,0.6215686274509805,0.5472972972972975,0.5559124087591238,0.5185840707964602,0.6833333333333333,0.5426961075083923
0.29850746268656714,0.42301075268817223,0.5128205128205128,0.6013725490196076,0.5970515970515973,0.6353284671532848,0.4789380530973452,0.6666666666666667,0.5517425237101861
0.29850746268656714,0.41870967741935483,0.6153846153846154,0.6680392156862747,0.7684275184275184,0.5856934306569341,0.5166961651917401,0.26666666666666666,0.5535198156948204
0.9850746268656717,0.5662365591397852,0.5128205128205128,0.7790196078431371,0.7739557739557744,0.9728467153284669,0.664424778761062,0.6000000000000001,0.8197937008328833
0.17910447761194026,0.4737634408602148,0.6666666666666666,0.6496078431372546,0.790540540540541,0.3672992700729927,0.5358112094395278,0.3,0.4976062098581939
0.3582089552238806,0.43440860215053745,0.5897435897435898,0.6470588235294117,0.6523341523341524,0.5261313868613139,0.5126843657817113,0.4333333333333333,0.49159896295012684
0.2388059701492537,0.46387096774193537,0.48717948717948717,0.6935294117647058,0.5030712530712532,0.4963503649635037,0.5568141592920355,0.1333333333333333,0.4321663189839219
0.17910447761194026,0.5412903225806451,0.41025641025641024,0.6543137254901958,0.5472972972972975,0.38715328467153287,0.5756932153392333,0.5666666666666667,0.47382604310377374
0.17910447761194026,0.36193548387096763,0.358974358974359,0.618235294117647,0.5694103194103196,0.5956204379562043,0.45557522123893807,0.6000000000000001,0.4379958366935257
0.7462686567164178,0.5597849462365593,0.6666666666666666,0.7260784313725488,0.6855036855036855,0.684963503649635,0.6290265486725664,0.49999999999999994,0.6181776980958538
0.5970149253731343,0.48021505376344065,0.6666666666666666,0.66921568627451,0.7242014742014746,0.8338686131386861,0.5511504424778761,0.5666666666666667,0.6548610046587262
0.17910447761194026,0.49247311827956963,0.4615384615384615,0.6960784313725488,0.7628992628992631,0.5757664233576644,0.5740412979351031,0.06666666666666665,0.45697731508943107
0.3582089552238806,0.49096774193548376,0.5128205128205128,0.6927450980392159,0.707616707616708,0.704817518248175,0.5712094395280234,0.55,0.6380655954039227
0.4776119402985074,0.3950537634408602,0.4615384615384615,0.5405882352941176,0.6910319410319414,0.7345985401459852,0.4270206489675518,0.4666666666666666,0.5581407748548726
0.835820895522388,0.447311827956989,0.5897435897435898,0.66078431372549,0.7573710073710078,0.8636496350364964,0.5280235988200588,0.7,0.726023775723524
0.4776119402985074,0.6774193548387096,0.6666666666666666,0.7058823529411764,0.6191646191646192,0.6005839416058393,0.6814159292035398,0.6000000000000001,0.45694176924973806
0.5970149253731343,0.6129032258064515,0.717948717948718,0.7647058823529411,0.7407862407862412,0.8437956204379564,0.6814159292035398,0.23333333333333334,0.539941304932207
0.3880597014925373,0.6774193548387096,0.6666666666666666,0.7647058823529411,0.7628992628992631,0.46160583941605837,0.7168141592920354,0.033333333333333326,0.4598920739442326
0.4477611940298507,0.6774193548387096,0.358974358974359,0.8235294117647058,0.790540540540541,0.704817518248175,0.7522123893805308,0.7333333333333334,0.5500007775652433
0.7761194029850746,0.8709677419354838,0.717948717948718,0.9411764705882353,0.7684275184275184,0.8537226277372261,0.9292035398230087,0.8,0.603124034985993
0.3582089552238806,0.7741935483870968,0.6153846153846154,0.8235294117647058,0.6549877149877149,0.6899270072992699,0.8053097345132743,0.9000000000000001,0.5414342301993011
0.5074626865671642,0.7096774193548386,0.7692307692307692,0.7647058823529411,0.6302211302211304,0.5162043795620438,0.7345132743362832,0.3,0.46540167909660235
0.26865671641791045,0.5161290322580645,0.6153846153846154,0.588235294117647,0.6136363636363638,0.4665693430656934,0.5221238938053097,0.06666666666666665,0.35705795971323384
0.3283582089552239,0.7741935483870968,0.3333333333333333,0.676470588235294,0.7684275184275184,0.6353284671532848,0.7168141592920354,0.4666666666666666,0.4334104233731667
0.29850746268656714,0.8064516129032258,0.3076923076923077,0.6470588235294117,0.7655528255528257,0.4516788321167884,0.7168141592920354,0.6333333333333333,0.4450339129526816
0.626865671641791,0.6129032258064515,0.717948717948718,0.7352941176470588,0.8164127764127769,0.6005839416058393,0.663716814159292,0.5666666666666667,0.5802858329834284
0.6865671641791045,0.5806451612903225,0.4615384615384615,0.8529411764705882,0.8292383292383295,0.784233576642336,0.7168141592920354,0.23333333333333334,0.4978194848963501
0.4477611940298507,0.7096774193548386,0.8205128205128205,0.6470588235294117,0.5775921375921377,0.7743065693430656,0.663716814159292,0.3,0.45367155199800924
0.3880597014925373,0.4838709677419355,0.6666666666666666,0.588235294117647,0.8347665847665848,0.6452554744525546,0.5044247787610618,0.5666666666666667,0.4443229961588274
0.5970149253731343,0.6774193548387096,0.5128205128205128,0.6470588235294117,0.7003194103194107,0.7494890510948903,0.6460176991150441,0.49999999999999994,0.5067059448195271
0.4776119402985074,0.6451612903225806,0.5128205128205128,0.588235294117647,0.7407862407862412,0.6005839416058393,0.5929203539823009,0.26666666666666666,0.40923925238212644
0.7462686567164178,0.7419354838709677,0.28205128205128205,0.7058823529411764,0.7352579852579852,0.8785401459854014,0.7168141592920354,0.8,0.508127778407235
0.6567164179104478,0.9354838709677418,0.7692307692307692,0.9117647058823528,0.6439312039312044,0.7891970802919708,0.9469026548672566,0.36666666666666664,0.6530481668343981
0.8955223880597015,0.5483870967741935,0.6153846153846154,0.7058823529411764,0.5085995085995086,0.6800000000000002,0.6106194690265487,0.5333333333333332,0.5790772744338766
0.7462686567164178,1.0,0.6153846153846154,0.8823529411764706,0.7463144963144965,0.8239416058394159,0.9646017699115044,0.7,0.7584060356835796
0.4477611940298507,0.5161290322580645,0.5897435897435898,0.6470588235294117,0.5665356265356266,0.4665693430656934,0.5575221238938053,0.26666666666666666,0.41809016646561026
0.4776119402985074,0.6774193548387096,0.8461538461538461,0.6470588235294117,0.8042506142506143,0.6551824817518248,0.6460176991150441,0.26666666666666666,0.5634726508087788
0.4477611940298507,0.7419354838709677,0.6153846153846154,0.7058823529411764,0.6992137592137594,0.5410218978102188,0.7168141592920354,0.26666666666666666,0.48900411665255916
0.4477611940298507,0.5483870967741935,0.20512820512820512,0.7058823529411764,0.6538820638820643,0.4665693430656934,0.6106194690265487,0.36666666666666664,0.35019761265254157
0.5074626865671642,0.5806451612903225,0.5384615384615384,0.7058823529411764,0.6965601965601967,0.65021897810219,0.6283185840707965,0.36666666666666664,0.5749895028692158
0.5970149253731343,0.9354838709677418,0.5641025641025641,0.8823529411764706,0.6191646191646192,0.7643795620437954,0.9292035398230087,0.49999999999999994,0.539088204779582
0.6865671641791045,0.5483870967741935,0.8974358974358974,0.676470588235294,0.7710810810810811,0.8487591240875912,0.5929203539823009,0.4666666666666666,0.6362527575795947
0.5373134328358209,0.5483870967741935,0.5128205128205128,0.7647058823529411,0.8126535626535629,0.5856934306569341,0.6460176991150441,0.7333333333333334,0.48857756657624696
0.4477611940298507,0.7419354838709677,0.7692307692307692,0.7647058823529411,0.6759950859950862,0.6402919708029197,0.7522123893805308,0.5333333333333332,0.6247892242786963
0.5373134328358209,0.9354838709677418,0.41025641025641024,0.8823529411764706,0.7323832923832926,0.684963503649635,0.9292035398230087,0.49999999999999994,0.5971701068374644
0.4477611940298507,0.6129032258064515,0.48717948717948717,0.7058823529411764,0.831891891891892,0.5459854014598542,0.6460176991150441,0.09999999999999998,0.47425259318008595
0.29850746268656714,0.4838709677419355,0.5128205128205128,0.588235294117647,0.5444226044226045,0.5211678832116788,0.5044247787610618,0.4666666666666666,0.31767316933371526
0.4776119402985074,0.4838709677419355,0.4358974358974359,0.588235294117647,0.6771007371007376,0.6452554744525546,0.5044247787610618,0.49999999999999994,0.4213603837173392
0.3880597014925373,0.5483870967741935,0.6153846153846154,0.6470588235294117,0.7379115479115479,0.4963503649635037,0.5752212389380531,0.39999999999999997,0.4805086609660023
0.5074626865671642,1.0,0.5641025641025641,0.9411764705882353,0.7131449631449633,0.6402919708029197,1.0,0.39999999999999997,0.57872181603695
0.3283582089552239,0.7419354838709677,0.717948717948718,0.6470588235294117,0.6162899262899264,0.665109489051095,0.6814159292035398,0.23333333333333334,0.4456381922274577
0.3283582089552239,0.7419354838709677,0.5641025641025641,0.8235294117647058,0.548845208845209,0.5410218978102188,0.7876106194690264,0.5666666666666667,0.42352867993859433
0.5373134328358209,0.7741935483870968,0.641025641025641,0.7647058823529411,0.7407862407862412,0.7544525547445258,0.7699115044247786,0.8333333333333333,0.606980758592651
0.626865671641791,0.6129032258064515,0.6923076923076923,0.5294117647058824,0.7131449631449633,0.704817518248175,0.5398230088495575,0.6666666666666667,0.5275358068794525
0.3880597014925373,0.6129032258064515,0.5128205128205128,0.7647058823529411,0.6552088452088456,0.4764963503649635,0.6814159292035398,0.3,0.42210684635088613
0.6567164179104478,0.5483870967741935,0.6666666666666666,0.7352941176470588,0.8126535626535629,0.5559124087591238,0.6283185840707965,0.36666666666666664,0.5645745718392527
0.4776119402985074,0.967741935483871,0.6153846153846154,0.8823529411764706,0.7186732186732187,0.6899270072992699,0.9469026548672566,0.39999999999999997,0.5936155228681934
0.3880597014925373,0.6129032258064515,0.6666666666666666,0.7647058823529411,0.646805896805897,0.5807299270072993,0.6814159292035398,0.033333333333333326,0.3453278326146406
0.7462686567164178,0.7419354838709677,0.6153846153846154,0.7352941176470588,0.6384029484029483,0.5956204379562043,0.7345132743362832,0.06666666666666665,0.47489241829455475
0.8059701492537313,0.6129032258064515,0.5384615384615384,0.7058823529411764,0.660515970515971,0.7296350364963503,0.6460176991150441,0.6333333333333333,0.5432115221839364
0.5671641791044776,1.0,0.5641025641025641,0.8823529411764706,0.7821375921375923,0.7792700729927006,0.9646017699115044,0.8,0.7196966162582219
0.8656716417910447,0.7419354838709677,0.6923076923076923,0.8823529411764706,0.7058476658476661,0.7643795620437954,0.8230088495575221,0.26666666666666666,0.5729633900067315
0.7462686567164178,0.8387096774193548,0.2564102564102564,0.7647058823529411,0.5970515970515973,0.6998540145985401,0.8053097345132743,0.6333333333333333,0.5434425701419383
0.7014925373134329,0.5483870967741935,0.15384615384615385,0.5294117647058824,0.6523341523341524,0.6668613138686132,0.5044247787610618,0.7,0.5269608006491292
0.6119402985074627,0.9354838709677418,0.7692307692307692,0.588235294117647,0.6025798525798526,0.6478832116788323,0.7522123893805308,0.5333333333333332,0.7279516147939167
0.6716417910447761,0.8709677419354838,0.358974358974359,0.47058823529411764,0.7518427518427518,0.7290510948905108,0.6460176991150441,0.4666666666666666,0.6921506814281215
0.8507462686567164,1.0,0.4230769230769231,0.6470588235294117,0.8705896805896806,0.8040875912408759,0.8230088495575221,0.8,0.7748815323811482
0.5970149253731343,0.6129032258064515,0.41025641025641024,0.588235294117647,0.5362407862407864,0.5722627737226276,0.5752212389380531,0.4333333333333333,0.42382559224661587
0.5223880597014925,0.8709677419354838,0.8717948717948718,0.6470588235294117,0.7242014742014746,0.7081751824817517,0.7522123893805308,0.3333333333333333,0.7589005410416574
0.6119402985074627,0.8709677419354838,0.5641025641025641,0.5294117647058824,0.5831203931203932,0.7705109489051093,0.6814159292035398,1.0,0.8694115111804079
0.8656716417910447,0.9354838709677418,0.717948717948718,0.5294117647058824,0.8568796068796073,0.7715328467153284,0.7168141592920354,0.6333333333333333,0.811725840688512
0.7313432835820896,0.9354838709677418,0.8717948717948718,0.5294117647058824,0.7573710073710078,0.7753284671532847,0.7168141592920354,0.5333333333333332,0.8218605868644269
0.6417910447761194,0.8709677419354838,0.4358974358974359,0.588235294117647,0.7407862407862412,0.7947445255474451,0.7168141592920354,0.6000000000000001,0.7666861254002333
0.5373134328358209,0.9354838709677418,0.4358974358974359,0.588235294117647,0.5694103194103196,0.7122627737226276,0.7522123893805308,0.26666666666666666,0.6207192256338823
0.7910447761194029,0.8709677419354838,0.7435897435897436,0.6470588235294117,0.6965601965601967,0.777226277372263,0.7522123893805308,0.6000000000000001,0.8115366113654423
0.7014925373134329,0.8709677419354838,0.6153846153846154,0.47058823529411764,0.9066339066339071,0.7364963503649634,0.6460176991150441,0.3,0.7678100012140472
0.7462686567164178,0.9354838709677418,0.6153846153846154,0.588235294117647,0.8126535626535629,0.7001459854014596,0.7522123893805308,0.49999999999999994,0.7861840639375564
0.6119402985074627,0.8709677419354838,0.8461538461538461,0.588235294117647,0.7131449631449633,0.7237956204379559,0.7168141592920354,0.0,0.7246583972929754
0.7611940298507462,0.8709677419354838,0.2692307692307692,0.5294117647058824,0.5085995085995086,0.8702189781021898,0.6814159292035398,0.4333333333333333,0.673436842295785
0.5970149253731343,0.8064516129032258,0.6282051282051282,0.5294117647058824,0.7463144963144965,0.6294890510948904,0.6460176991150441,0.4666666666666666,0.6562326558845153
0.7014925373134329,1.0,1.0,0.7647058823529411,0.702088452088452,0.7864233576642335,0.8938053097345133,0.6000000000000001,0.8519992770603482
0.582089552238806,0.9354838709677418,0.6666666666666666,0.588235294117647,0.624692874692875,0.7138686131386862,0.7522123893805308,0.6000000000000001,0.6908898495849038
0.8507462686567164,0.7419354838709677,0.7307692307692307,0.588235294117647,0.9011056511056512,0.8813138686131387,0.6460176991150441,0.5333333333333332,0.722521465047919
0.582089552238806,0.9354838709677418,0.47435897435897434,0.588235294117647,0.6689189189189189,0.5991240875912406,0.7522123893805308,0.39999999999999997,0.5372095026052353
0.6716417910447761,0.9354838709677418,0.6025641025641025,0.6470588235294117,0.8015970515970516,0.7782481751824821,0.7876106194690264,0.4333333333333333,0.7487856587173363
0.4626865671641791,0.5483870967741935,0.3846153846153846,0.4117647058823529,0.6910319410319414,0.447007299270073,0.43362831858407086,0.033333333333333326,0.48848765651114123
0.8208955223880596,0.8709677419354838,0.3846153846153846,0.588235294117647,0.7407862407862412,0.8081751824817517,0.7168141592920354,0.5666666666666667,0.6956529921037264
0.9850746268656717,0.9354838709677418,0.8974358974358974,0.5294117647058824,0.9066339066339071,0.9999999999999999,0.7168141592920354,0.5666666666666667,0.8872868866823453
0.7164179104477612,1.0,0.6923076923076923,0.7058823529411764,0.7794840294840297,0.744087591240876,0.8584070796460177,0.26666666666666666,0.7066795206695788
0.5373134328358209,0.6774193548387096,0.2564102564102564,0.4117647058823529,0.5915233415233416,0.6925547445255477,0.5044247787610618,0.7,0.6322977601808442
0.835820895522388,0.9354838709677418,0.7051282051282051,0.7058823529411764,0.8789926289926292,0.7430656934306569,0.8230088495575221,0.6666666666666667,0.8094195429719797
0.6567164179104478,0.8709677419354838,0.4358974358974359,0.588235294117647,0.4643734643734645,0.6642335766423355,0.7168141592920354,0.35000000000000003,0.5962490514030736
0.8059701492537313,0.8709677419354838,0.6923076923076923,0.5294117647058824,0.6302211302211304,0.838832116788321,0.6814159292035398,0.4666666666666666,0.7710248087744902
0.7761194029850746,0.9354838709677418,0.8717948717948718,0.6470588235294117,0.8955773955773958,0.8105109489051093,0.7876106194690264,0.16666666666666663,0.8687528676802196
